N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_faithful_active
1374.4667384979157,5550.0,102.3206530000316,74.0,9.0,0.0,432.0,29,-0.1769699344785014,-0.11897513348588112,-0.15001019887442388,0.01945939596522689,0.28002395631400745,6.0,1.0,52.0,62.0,68.0,62.0,44.0,16.0,1.0,6.0,1.0
1323.5596151584155,6000.0,84.66223339992575,75.0,9.0,0.0,430.0,30,-0.042755186674012194,-0.15127144059487652,-0.17677615919596218,-0.045975210927783415,0.6036687121400585,6.0,1.0,52.0,62.0,68.0,56.0,38.0,17.0,1.0,6.0,1.0
1312.8462574416913,6000.0,94.95746519998647,74.0,9.0,0.0,427.0,31,-0.11946965027285886,-0.19912816133439293,-0.22582675085979295,-0.029193552054938017,0.18154025282960262,6.0,1.0,52.0,62.0,68.0,56.0,32.0,18.0,1.0,6.0,1.0
1309.8250461064563,5750.0,84.24165430001449,74.0,8.0,1.0,384.0,32,-0.06052336675409365,-0.16699546823998013,-0.23717939078637093,-0.04553283639161284,0.44627756350991754,6.0,1.0,52.0,62.0,68.0,56.0,38.0,19.0,1.0,6.0,1.0
1355.9068639492693,6000.0,93.6827190000331,74.0,9.0,0.0,438.0,33,-0.18921817212230727,-0.16082165163830395,-0.27663208043351756,-0.024331392419824738,0.06355000083664919,6.0,1.0,52.0,62.0,74.0,62.0,44.0,20.0,1.0,6.0,1.0
1377.9029750572463,6000.0,66.0619012999814,74.0,8.0,1.0,256.0,34,-0.18921817212230727,-0.16082165163830395,-0.27663208043351756,-0.024331392419824738,0.06355000083664919,6.0,1.0,52.0,62.0,74.0,62.0,44.0,20.0,0.0,6.0,1.0
1339.302902534964,6000.0,70.35192390007433,74.0,8.0,1.0,284.0,35,-0.19990312923327025,-0.03078415590456866,-0.2842213260692267,-0.09840415430574251,0.014501643710325139,6.0,1.0,56.0,56.0,80.0,68.0,50.0,21.0,1.0,6.0,1.0
1319.2379827271611,6000.0,69.39804440003354,74.0,8.0,0.0,442.0,36,-0.06443907677168308,-0.009018014382735494,-0.26755251408818265,-0.055484689184030586,0.32498703421288866,6.0,1.0,56.0,50.0,86.0,74.0,50.0,22.0,1.0,6.0,1.0
1170.1674437221354,6000.0,66.41172079998069,74.0,8.0,1.0,240.0,37,-0.06443907677168308,-0.009018014382735494,-0.26755251408818265,-0.055484689184030586,0.32498703421288866,6.0,1.0,56.0,50.0,86.0,74.0,50.0,22.0,0.0,6.0,1.0
1285.6186592248282,6000.0,69.71989690000191,74.0,8.0,0.0,422.0,38,0.025651432667920915,0.08396396264106325,-0.18477652658322086,-0.046668059456256586,-0.12861930563014212,6.0,1.0,56.0,44.0,92.0,80.0,56.0,23.0,1.0,6.0,1.0
1141.0421110652321,6000.0,69.3432931000134,74.0,8.0,0.0,430.0,39,-0.07327743062454908,-0.01379549205049457,-0.3169288990259247,0.03138544971227358,-0.08322886928040951,6.0,1.0,56.0,44.0,86.0,74.0,62.0,24.0,1.0,6.0,1.0
