N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_faithful_active
1384.6160145653027,4500.0,66.595662000007,75.0,10.0,0.0,214.0,10,0.00038667170672646023,-0.11953526294677512,-0.08099697268721742,-0.014825124985791874,0.04408830310813036,6.0,1.0,56.0,56.0,62.0,50.0,56.0,8.0,1.0,6.0,1.0
1315.8128651079708,4500.0,69.40129730000626,74.0,8.0,1.0,234.0,11,0.026149537918418155,-0.019098944801358833,-0.06513787694867249,-0.009677357271499432,0.10915580838688754,6.0,1.0,56.0,56.0,62.0,44.0,50.0,9.0,1.0,6.0,1.0
1694.3250694164035,4500.0,92.3881816000212,74.0,8.0,0.0,481.0,12,-0.06605306630171803,-0.01885497423338167,-0.11991791314379796,-0.08878159467942007,0.008292020890220186,6.0,1.0,50.0,50.0,68.0,50.0,56.0,10.0,1.0,6.0,1.0
1694.2804443786029,4500.0,82.38585469999816,74.0,9.0,1.0,145.0,13,-0.04641098180176921,-0.00730745836080926,-0.15205289744476738,0.012939217741120501,-0.050621149233469026,6.0,1.0,51.0,54.0,68.0,50.0,50.0,11.0,1.0,6.0,1.0
1767.032461069541,4500.0,97.46760329999961,74.0,8.0,0.0,452.0,14,-0.05431352371445068,0.0026573139542252766,-0.13708148360950173,-0.1443039069200509,0.3136877975974623,6.0,1.0,56.0,49.0,74.0,56.0,44.0,12.0,1.0,6.0,1.0
1805.2504579421686,4500.0,94.13234949996695,74.0,9.0,0.0,383.0,15,0.01654648771319837,-0.005246243109327725,-0.13379302369477133,-0.15820262987915376,-0.004462173823757354,6.0,1.0,56.0,54.0,74.0,56.0,44.0,13.0,1.0,6.0,1.0
1662.8427902530993,4500.0,79.85351729998365,74.0,9.0,0.0,289.0,16,0.03680206341731325,-0.05436158217411199,-0.14208895723726536,-0.14360120806499782,0.35530230085754394,6.0,1.0,56.0,54.0,68.0,56.0,50.0,14.0,1.0,6.0,1.0
1822.8114303565749,4500.0,116.11307590000797,74.0,11.0,0.0,456.0,17,0.06442474867676513,0.013966126306013862,-0.21136878075233057,-0.15669184439421002,-0.01082325484428518,6.0,1.0,56.0,54.0,62.0,56.0,44.0,15.0,1.0,6.0,1.0
1814.5755787602702,4500.0,76.09229529998265,74.0,11.0,1.0,124.0,18,0.06442474867676513,0.013966126306013862,-0.21136878075233057,-0.15669184439421002,-0.01082325484428518,6.0,1.0,56.0,54.0,62.0,56.0,44.0,15.0,0.0,6.0,1.0
1711.8131905848995,5520.436,68.42868140002247,74.0,10.0,1.0,82.0,19,-0.04032230770688845,-0.07371692000379208,-0.1866041711668345,-0.14352473368754678,0.28594903644441183,6.0,1.0,62.0,50.0,68.0,62.0,38.0,16.0,1.0,6.0,1.0
1824.9230705132522,4500.0,103.68019789992832,75.0,12.0,0.0,337.0,20,-0.12587024505854433,0.06393032641932567,-0.14796760643120874,-0.1360863685773334,0.3082656618966624,6.0,1.0,68.0,44.0,74.0,68.0,44.0,17.0,1.0,6.0,1.0
1924.8778566524954,5519.660290191269,74.17104829999153,74.0,10.0,1.0,133.0,21,-0.18789791277720744,-0.02759725377201268,-0.2856539169713391,-0.1795429962838071,0.19387331247440187,6.0,1.0,68.0,50.0,68.0,68.0,44.0,18.0,1.0,6.0,1.0
2012.4327618996151,4500.0,72.60127660003491,74.0,10.0,0.0,220.0,22,-0.20154839142208186,0.1197652417058587,-0.2475491126964281,-0.14937755423502588,0.3394615461616108,6.0,1.0,74.0,44.0,74.0,74.0,50.0,19.0,1.0,6.0,1.0
1894.0387951860534,6000.0,73.6953684000764,74.0,10.0,1.0,44.0,23,-0.27999261719870105,-0.008066908837529732,-0.24538100783912614,-0.20157347022699432,-0.1534863273081773,6.0,1.0,74.0,44.0,74.0,74.0,44.0,20.0,1.0,6.0,1.0
1430.9709792847739,6000.0,62.486055099987425,74.0,10.0,1.0,131.0,24,-0.23562195234535466,0.12737870635704476,-0.24006340262485062,-0.21281813618632364,-1.0115722790180874,6.0,1.0,80.0,38.0,80.0,80.0,38.0,21.0,1.0,6.0,1.0
2099.1896756564106,6000.0,70.43199900002219,74.0,10.0,1.0,155.0,25,-0.3159874514095454,-0.004628209885765955,-0.32832068821634647,-0.18789915162831977,-0.39563944923783606,6.0,1.0,86.0,32.0,86.0,86.0,44.0,22.0,1.0,6.0,1.0
1609.66166811698,4500.0,73.88825820002239,74.0,10.0,0.0,263.0,26,-0.1568397342238086,0.20419146492369578,-0.19898946532627326,0.25538972879585725,0.010945186451394306,6.0,1.0,92.0,26.0,92.0,92.0,50.0,23.0,1.0,6.0,1.0
1707.0135100789744,5625.0,80.94354790006764,74.0,10.0,1.0,150.0,27,-0.31910436304382256,-0.006650251744121742,-0.21817722640150333,-0.21499976417940067,-0.10820544183958702,6.0,1.0,86.0,26.0,86.0,86.0,56.0,24.0,1.0,6.0,1.0
1800.5143240747082,4500.0,79.9995162000414,74.0,10.0,0.0,268.0,28,-0.1581671070760014,-0.1140413855124128,-0.1010334122278588,-0.10315484780984244,0.046728166224615585,6.0,1.0,92.0,20.0,92.0,92.0,62.0,25.0,1.0,6.0,1.0
1866.540603128694,4500.0,85.22874930000398,74.0,10.0,0.0,295.0,29,-0.3380000963069705,-0.01668846523769929,-0.21721721938619487,-0.18894403919090053,-0.02171625427079486,6.0,1.0,86.0,26.0,86.0,86.0,62.0,26.0,1.0,6.0,1.0
1772.9584790232666,5200.0,83.97584980004467,75.0,11.0,1.0,136.0,30,-0.2636833068116384,-0.020015989549077535,-0.17350417761062908,-0.19458813201349778,-0.009053478428896252,6.0,1.0,80.0,26.0,86.0,86.0,62.0,27.0,1.0,6.0,1.0
1904.40196642018,4800.0,84.87601739994716,74.0,8.0,0.0,326.0,31,-0.20244531163769847,-0.1207090306544482,-0.14706253683663326,-0.07115393569583262,-0.09327122085466044,6.0,1.0,86.0,20.0,92.0,92.0,68.0,28.0,1.0,6.0,1.0
1727.3106944661683,5400.0,96.60929729999043,74.0,10.0,1.0,172.0,32,-0.16388240611913335,-0.02589718210614933,-0.18250638723357798,-0.08556975567689071,0.2357919653194879,6.0,1.0,86.0,26.0,86.0,86.0,68.0,29.0,1.0,6.0,1.0
2046.3015324497458,4800.0,95.9412527999375,74.0,10.0,0.0,326.0,33,-0.115710372383982,-0.1256329031329244,-0.14622782994211053,0.03651053084565584,-0.08520275508009452,6.0,1.0,92.0,20.0,92.0,92.0,74.0,30.0,1.0,6.0,1.0
1728.5907556901884,5400.0,83.58049580000807,74.0,10.0,1.0,213.0,34,-0.1641310960419607,-0.03181923611820044,-0.18017751297728068,-0.07563986589303795,0.02324792531232352,6.0,1.0,86.0,26.0,86.0,86.0,74.0,31.0,1.0,6.0,1.0
1789.8128487737786,4800.0,71.89598869998008,74.0,10.0,1.0,95.0,35,-0.08809848589745192,-0.1299263677566008,-0.1625878933116572,0.002678965778869724,0.064386455829748,6.0,1.0,92.0,20.0,92.0,92.0,80.0,32.0,1.0,6.0,1.0
1830.6546399520007,4800.0,72.14656889997423,74.0,10.0,1.0,96.0,36,-0.028419991372336056,-0.13462674373902436,-0.03794558871403335,-0.017023945782218185,-0.03292752437790606,6.0,1.0,92.0,20.0,92.0,92.0,86.0,33.0,1.0,6.0,1.0
1983.8578852135406,5600.0,72.2692882999545,74.0,10.0,1.0,95.0,37,-0.03451302709165324,-0.12988683257062425,-0.08398400297524708,-0.007511861259625146,0.07156616646329894,6.0,1.0,92.0,20.0,92.0,92.0,92.0,34.0,1.0,6.0,1.0
1875.207824662711,5400.0,80.27879230002873,74.0,10.0,1.0,130.0,38,-0.03451302709165324,-0.12988683257062425,-0.08398400297524708,-0.007511861259625146,0.07156616646329894,6.0,1.0,92.0,20.0,92.0,92.0,92.0,34.0,0.0,6.0,1.0
1950.2664268972192,4800.0,75.6405699000461,74.0,11.0,0.0,152.0,39,-0.03451302709165324,-0.12988683257062425,-0.08398400297524708,-0.007511861259625146,0.07156616646329894,6.0,1.0,92.0,20.0,92.0,92.0,92.0,34.0,0.0,6.0,1.0
